item_type,storage,initial_quality,opened,temperature_variation,days_until_expiry
bakery,pantry,0.8843923357163506,0,1.0498377038070967,3
grain,fridge,0.7141117160244244,0,0.9103031186502231,17
grain,fridge,0.9637330671678894,1,1.0900197438075643,14
dairy,fridge,0.9438270559891478,1,1.040547897678107,4
canned,fridge,0.8994400131601255,0,0.9640344581242717,294
vegetable,pantry,0.8017392446454108,1,0.96397009856915,1
fruit,fridge,0.7211514866704771,1,1.072298475943725,3
canned,pantry,0.8740115463702768,1,1.080568025690532,180
canned,fridge,0.9159083714382512,0,1.0783146562077488,387
dairy,fridge,0.7282721051431742,0,1.0617480585132655,6
dairy,fridge,0.8901302979395488,1,1.0638064041672746,3
grain,fridge,0.7859098203661475,0,1.014553580575512,22
dairy,pantry,0.9292732663659435,0,0.9056462105898136,1
dairy,fridge,0.8618847551805511,0,0.917354656411799,6
dairy,fridge,0.738711036343131,1,1.02991064988124,3
grain,pantry,0.8579558343199708,0,0.9802330320654055,32
fruit,pantry,0.8187210590100156,0,1.0134619261683173,5
fruit,fridge,0.7541067904844956,0,0.9462155245244258,6
bakery,pantry,0.952454717218637,1,1.0298834347286385,1
bakery,pantry,0.7033085345497408,0,0.9485659088386682,2
dairy,pantry,0.7936384830634318,0,0.9921625595950708,1
bakery,fridge,0.703778511450828,0,0.9957439799182365,5
grain,pantry,0.7288020839518458,0,0.9355336459678318,25
fruit,fridge,0.7891288657519243,0,1.075241545277528,6
canned,fridge,0.716281355616812,0,1.005164211254624,278
fruit,fridge,0.8789891597071423,0,1.0733567555876693,8
fruit,fridge,0.7260588723958548,0,0.9525071390991848,7
grain,pantry,0.9105140902198285,1,0.9344671890936281,15
bakery,fridge,0.7157926337881483,0,0.903603329524026,4
canned,pantry,0.717792668440329,0,0.9187729319453015,225
grain,fridge,0.7915977697099799,0,0.9294941209773224,23
dairy,pantry,0.9689714574907833,0,0.915771112475594,1
meat,fridge,0.8924179746169949,0,1.0793758590284375,5
fruit,pantry,0.9310393875786758,0,1.0822876615883528,6
meat,fridge,0.7424656328431318,1,1.087472534455009,2
grain,fridge,0.9502376299741737,0,1.091972167315134,29
grain,pantry,0.7024438744582705,0,0.9983670010039877,23
grain,fridge,0.7639172052199018,0,1.00600492736499,22
meat,fridge,0.884827696344998,0,0.9261660857147105,4
grain,fridge,0.812573922578215,0,0.9274104075504116,21
dairy,pantry,0.9952580175155691,0,1.0545512877312135,2
grain,fridge,0.7091017740454955,0,1.0711458168283483,20
vegetable,fridge,0.999579450380963,0,1.0569428861262185,7
bakery,pantry,0.8870883498583948,0,1.0669151729989907,3
meat,pantry,0.8676120983788289,0,0.95531406308566,0
vegetable,pantry,0.7178537327691923,0,0.9932131568637471,2
grain,pantry,0.7819986629997672,0,0.9918398766790775,27
dairy,pantry,0.9773988064874787,0,1.0990566806283462,2
fruit,fridge,0.8062738009567733,0,1.0898356040231532,8
canned,fridge,0.8984959601401753,0,1.0196972212852013,331
bakery,fridge,0.9998489051256165,0,0.9275946266281387,6
canned,pantry,0.7789209141500624,0,0.9517192077261355,296
grain,fridge,0.8728242637043481,0,0.9727523109963472,26
bakery,pantry,0.9089313378106639,0,1.074642331938686,3
bakery,pantry,0.7493881739696245,0,0.9341264914126756,2
dairy,fridge,0.7446017691088546,0,0.9439493833256211,5
bakery,pantry,0.8368923734974519,1,0.9698769383339655,1
meat,pantry,0.8157437565277867,1,1.0853820377306769,0
vegetable,fridge,0.9142646310571941,0,1.0007624181552774,6
vegetable,pantry,0.7208526314345758,1,1.029367207319507,1
vegetable,pantry,0.9916499871222071,0,0.9774446610140357,3
meat,fridge,0.7042830945057497,0,0.9377044222216934,3
canned,pantry,0.8803950473008454,1,0.944560107481696,147
dairy,pantry,0.8687897787602165,1,1.060534244063176,0
bakery,fridge,0.7404147192609177,1,1.0786964076639678,2
meat,fridge,0.7452747948140589,0,0.998615131178629,4
vegetable,fridge,0.9378032463383881,0,0.9713989054918514,6
grain,fridge,0.9662687375238049,0,1.0615670273054525,32
fruit,pantry,0.7849050897651308,0,1.0346189550161857,5
bakery,pantry,0.8313891891887705,0,0.9081747954971267,2
meat,fridge,0.806498512311506,1,0.9701481797765622,2
meat,pantry,0.7217641038959955,0,1.0364345956472085,0
dairy,pantry,0.9019612738047428,0,1.0147359640581954,1
dairy,fridge,0.9475578804417071,0,1.0956134617692446,8
meat,fridge,0.7914638072173621,0,1.0732230756450583,5
vegetable,pantry,0.9970527380892155,0,0.9119476811462522,3
fruit,fridge,0.7227554671847064,1,1.0451538031344723,3
bakery,fridge,0.8985372141443563,0,0.9672653224660956,6
dairy,fridge,0.8344684043578267,0,1.0364165406171895,7
bakery,pantry,0.8339805703319967,1,1.0234449172182793,1
vegetable,fridge,0.837293684810062,1,1.0006100518293684,3
bakery,pantry,0.7776045321404285,1,1.070589910867911,1
grain,pantry,0.9146688481996698,1,1.0417379720286337,18
dairy,pantry,0.9164729578255081,0,1.0779110229004014,2
vegetable,fridge,0.7847191330317481,1,0.9563207498206099,2
vegetable,fridge,0.9505919382575351,0,0.9696255049189204,6
fruit,fridge,0.7950534830950989,1,1.024390269962094,3
fruit,fridge,0.9175279371959627,0,1.0932928874723473,9
grain,fridge,0.7362999302536198,0,0.9743164198674363,22
vegetable,pantry,0.7506104928411237,0,0.9064587300134983,2
canned,pantry,0.7947386933524753,0,0.9891775910843914,307
vegetable,pantry,0.8781621303003584,0,1.0087859125058047,3
fruit,fridge,0.8936534456436098,0,1.0601974817399087,7
canned,pantry,0.8189068515902425,1,1.0457200959993278,141
dairy,pantry,0.7233517459331542,0,1.0929325361436673,1
dairy,fridge,0.8120903956278173,0,1.0565365521112933,7
bakery,fridge,0.9066302547877454,1,0.9597256874135766,3
meat,pantry,0.9012986383390947,0,1.028276062196034,0
fruit,pantry,0.7480589239616328,0,1.0344482386793106,5
meat,fridge,0.7023351910806901,0,1.0996041029641046,4
canned,fridge,0.925894485188835,0,0.9277475822453556,341
fruit,fridge,0.7319104499155731,1,0.9382651005380914,3
grain,fridge,0.7247047431892856,1,0.9311027288017378,11
vegetable,pantry,0.700810365050249,1,1.0178120228331928,1
grain,pantry,0.8297803977870781,0,0.9270602144468041,27
canned,fridge,0.8509791702702443,0,1.031201541780907,325
fruit,pantry,0.8912992138445772,0,1.060754810172844,6
canned,pantry,0.7888191522137757,0,0.9865585848413722,310
vegetable,fridge,0.913127414916034,0,1.0121370163778929,6
dairy,pantry,0.7507995572220825,0,1.0825444166582583,1
dairy,pantry,0.9495970159331042,0,1.0139131835155002,2
canned,pantry,0.8715544986671336,0,0.9417211104069735,274
meat,fridge,0.8751669470116145,0,0.9686387596886724,5
fruit,fridge,0.7629326241337324,1,1.0059691606678938,3
fruit,pantry,0.7222326247901164,0,0.930979537097917,4
dairy,fridge,0.8394174409242015,1,1.0225039670713738,3
bakery,fridge,0.8846835855767077,1,1.0998492183768052,3
grain,fridge,0.7285139375985057,0,1.030506992988193,21
bakery,pantry,0.98516034235845,0,0.9744822288028883,3
vegetable,pantry,0.9941243080698421,0,0.9663492983362125,3
grain,fridge,0.8636370086177476,0,1.0863206645214551,31
grain,pantry,0.9850207465820219,0,1.0743028581157312,40
canned,pantry,0.7538335712742559,1,0.9944717240397535,136
dairy,pantry,0.7076262055538575,1,0.9706829129000569,0
bakery,pantry,0.711822860587117,0,1.0420928567192906,2
bakery,pantry,0.8762537438280337,1,0.9629004951108566,1
dairy,fridge,0.718492565031047,0,0.9238806464505082,5
bakery,pantry,0.9875636820472261,1,0.9620304424603053,1
dairy,pantry,0.7425799632278195,0,0.9868591964234404,1
canned,pantry,0.7914168418158936,0,0.9510822751965416,266
meat,fridge,0.9467553405995045,0,0.9433627451675446,5
grain,fridge,0.7656220969312278,1,0.9012280325329396,11
canned,fridge,0.7728905375363712,0,1.0261685562808094,297
fruit,pantry,0.8926926867373054,0,1.0228897884632238,6
vegetable,fridge,0.7828258265467787,1,0.9376050475541456,2
meat,fridge,0.76523429020231,1,1.088730014362237,2
fruit,fridge,0.7762533142916972,0,0.9819141803609517,6
grain,fridge,0.847194249802218,1,0.9050958867152613,10
bakery,pantry,0.9898299618194446,0,0.9439543834529688,3
dairy,fridge,0.9496713824683685,0,1.0384134968542391,9
grain,fridge,0.7853830793680531,0,0.9403239797621191,21
canned,pantry,0.8090119625494293,0,0.9107824917752112,283
vegetable,pantry,0.8393536751512232,0,1.0235412442789347,3
canned,fridge,0.9936788941050971,0,1.0036709581188366,379
meat,pantry,0.7517171405007147,0,1.0522531672196909,0
meat,fridge,0.8072449310475648,1,1.0545262777088285,2
vegetable,pantry,0.9188278281948145,1,1.0919870507575458,2
fruit,pantry,0.989183120280683,0,0.9114035088037078,6
fruit,fridge,0.7467025638292712,0,0.9077978839636457,6
meat,pantry,0.7682139862583037,0,1.0974394096055322,0
meat,fridge,0.767708402317129,1,1.0289695755393908,2
bakery,pantry,0.706279608847622,0,1.0430741079335144,2
dairy,fridge,0.8812346874942848,0,0.9192964039470337,7
bakery,pantry,0.9012109222437681,0,0.9139625381696674,2
bakery,pantry,0.880757767037576,0,0.9320507187871542,2
fruit,pantry,0.7213968968238442,0,0.985439120559494,4
vegetable,pantry,0.7207690377236895,1,0.9220352365465951,1
fruit,pantry,0.7631159663482372,0,0.9892667480881656,5
dairy,fridge,0.7870883547096743,0,1.0123071806202675,6
canned,pantry,0.9359630967730143,0,0.9000665935770216,321
meat,fridge,0.7478170797246763,1,0.9228491261583955,2
meat,fridge,0.7132276649192596,0,0.9750390383535757,4
dairy,fridge,0.8181962523139165,0,0.91066595853936,6
bakery,pantry,0.8249176510425761,0,0.9267057946624281,2
vegetable,fridge,0.8352722014566862,1,0.9463592780911909,2
meat,pantry,0.9480710632080905,0,0.9859202828335294,0
grain,fridge,0.7294016244612824,0,1.0429674395873418,23
bakery,fridge,0.9111826247265886,1,0.9265377223651692,3
meat,fridge,0.8013836713135872,1,1.0475917143818665,2
grain,fridge,0.792994040930641,0,1.0710121459434443,26
dairy,fridge,0.9797629378257939,1,1.0302957533770467,4
dairy,pantry,0.7745405573250226,0,0.9087451390855595,1
bakery,fridge,0.8927595506018099,0,0.9881307373854883,6
meat,fridge,0.7825383272128276,0,1.0320132003267,4
fruit,pantry,0.8521431647921155,0,1.0957026269214625,7
grain,pantry,0.9358878677788833,0,1.0903616776138485,37
vegetable,pantry,0.9645167570548782,0,0.9791406308879838,3
meat,fridge,0.9516091720885151,1,1.0231862144450186,2
vegetable,fridge,0.874654220843392,1,1.078163029472317,3
meat,fridge,0.7746448946014666,0,1.0662092494752393,4
fruit,fridge,0.8983700149785597,0,0.99588436682255,9
fruit,fridge,0.9129715137338824,0,0.9522482661783247,7
bakery,fridge,0.7032075970340503,0,0.9274199893597667,4
bakery,pantry,0.8317631532795623,0,0.9975960310166518,2
fruit,pantry,0.9529786128465293,0,1.0445691750686579,6
canned,fridge,0.8468762788729142,0,1.0939539426432532,365
fruit,fridge,0.7934126326489963,0,1.0723629809646178,6
dairy,fridge,0.9615393313073988,1,0.9408481910496324,3
dairy,fridge,0.7467642092589417,1,1.0439556253644942,3
canned,fridge,0.76193356972486,0,0.9578202507716861,275
grain,pantry,0.90621171008084,0,1.0366945188867194,35
vegetable,pantry,0.8057307824579725,0,1.0331610920921546,3
meat,fridge,0.9139050507201336,0,0.9544861205851083,5
meat,pantry,0.7473110863778475,0,0.9468777240434574,0
canned,fridge,0.7756807268802538,0,0.9207875525177852,244
dairy,fridge,0.74699421350909,0,0.9101079273609254,5
bakery,fridge,0.9858730940690529,0,1.0716902117712943,8
meat,pantry,0.8216211882552772,0,0.9099698789270083,0
dairy,pantry,0.8011659729730678,0,0.9177482333050229,1
grain,fridge,0.7042606468512294,0,0.94777040707364,20
vegetable,pantry,0.7460252738232662,1,1.0775316656924554,1
grain,pantry,0.8263407568727498,1,0.9665880720844383,14
canned,fridge,0.7205508377715681,0,0.9383599114913185,249
fruit,pantry,0.8532217988518651,0,1.0431110991590191,7
fruit,pantry,0.8365046315393343,1,0.9638139509737372,2
fruit,fridge,0.9301504421033056,0,0.9666733276152393,7
grain,fridge,0.897940810420095,1,1.0477953191877072,15
meat,pantry,0.8337841915961721,0,0.9503305631216612,0
vegetable,fridge,0.7673982100315214,1,1.079352009541125,3
fruit,pantry,0.9180590698053419,1,1.0122843355996691,3
canned,fridge,0.9123586310362612,0,1.007566342234483,323
canned,fridge,0.7459888481546162,0,0.9529504470132419,277
fruit,fridge,0.9744255494276208,0,1.0670188680259851,9
fruit,fridge,0.7193215348045129,0,1.0145499101743003,6
vegetable,pantry,0.7165113126678149,0,0.9311033095810453,2
fruit,fridge,0.7562051252987281,0,0.9412596474489525,6
vegetable,fridge,0.9728382394146313,0,0.9936511817641288,6
canned,fridge,0.8559994372110765,0,1.0559283644832778,303
fruit,pantry,0.93638227620187,1,1.0878590547233922,3
grain,pantry,0.7683529564229501,0,1.0326997260753894,27
bakery,fridge,0.8470665923961223,0,1.0012286499116596,6
grain,fridge,0.8074868390871647,0,0.950146395502405,22
canned,fridge,0.9483485821198578,0,1.03457359209115,325
vegetable,fridge,0.7067813318077679,0,1.0964479511707015,5
grain,fridge,0.7731528189898316,1,0.9952444951078471,10
vegetable,fridge,0.7457722672907136,0,0.9324283757779791,5
grain,pantry,0.9577567116164708,0,0.9206681162908358,29
grain,fridge,0.8402631549081296,0,0.9538512365197963,23
vegetable,fridge,0.8212660131679649,0,1.0138884038042488,6
meat,fridge,0.8348448286303239,1,1.089361060218266,2
grain,fridge,0.9915773652107005,0,0.9598330166128294,27
fruit,fridge,0.9550802183007773,0,0.9610782342743209,9
bakery,fridge,0.9119106315550922,0,0.9962359318224385,6
canned,pantry,0.7871436877669764,1,1.0837084670198378,166
meat,pantry,0.7495518998555343,0,0.9838110101178179,0
vegetable,pantry,0.976430088707336,1,0.9446458783721867,1
meat,pantry,0.8269226568389448,0,0.9326261829963542,0
dairy,pantry,0.7836267398405887,0,0.9914030738544963,1
dairy,pantry,0.8412762479252907,0,1.06013548714603,1
grain,fridge,0.9753542268461056,0,0.958270480944878,30
grain,fridge,0.8161201940173879,0,1.0025045278461286,24
fruit,fridge,0.8687922991744298,0,1.0206016544845098,9
bakery,fridge,0.9408898903325701,0,0.9900940823315795,6
canned,fridge,0.8281397593145173,1,0.9383380482706579,147
meat,fridge,0.7700625405779105,0,1.0843491355869712,5
dairy,pantry,0.99835772451491,0,1.0130898470468968,2
grain,fridge,0.9869712572356479,0,1.0458268767827772,31
canned,pantry,0.9530437507376542,0,1.0272086010875867,344
meat,pantry,0.9065121638157767,0,1.0996096043455148,0
grain,fridge,0.7884596884209091,0,0.9912620268877312,22
grain,fridge,0.9740238814492096,0,0.9849944746598187,26
dairy,fridge,0.7826670010363685,0,0.9720279732180013,5
dairy,fridge,0.9402428484030497,0,0.9723256918680526,7
grain,fridge,0.9754774503823919,1,0.9551540421434473,14
vegetable,fridge,0.8809011521289735,0,1.0961260250293094,6
grain,fridge,0.9409168653673536,0,1.0741564068603824,30
canned,pantry,0.937508529760524,1,0.9633346009914433,160
grain,fridge,0.7579473253362939,0,0.9610458089299672,23
fruit,fridge,0.9003773420788254,0,0.920706797437011,7
bakery,pantry,0.7280403810713331,0,1.0754061721018986,2
fruit,fridge,0.8523550429412444,1,0.9743532101653213,3
fruit,fridge,0.7486706644421732,1,1.0145230784290256,3
vegetable,pantry,0.8249048496389295,1,1.0800755457761864,1
vegetable,fridge,0.9498946224095313,0,0.9816201296948411,6
grain,fridge,0.9961503518890613,0,1.0613736086845684,29
fruit,fridge,0.7953879494978853,0,0.9860571252497514,8
vegetable,fridge,0.859586709634953,0,1.0401881878035506,6
dairy,fridge,0.8533894073111465,1,0.9862368814384362,3
grain,fridge,0.9863204529493198,0,0.9785518269109386,27
canned,pantry,0.843575119729832,0,1.0981418479123817,346
bakery,fridge,0.9097318616199094,1,1.022469968400715,3
meat,fridge,0.9765367699325578,1,0.9734782363245958,2
grain,pantry,0.8120135678610519,0,0.9515638954173636,28
meat,pantry,0.9706366714736163,0,0.9079532740459233,0
fruit,fridge,0.975236866567304,0,1.0413132680497454,10
bakery,pantry,0.9791987511901392,0,0.9744314856390525,3
meat,fridge,0.7811338556414279,0,1.064250832755753,4
fruit,fridge,0.8201066782809875,0,0.9727736921244637,7
dairy,pantry,0.9611187724677106,1,0.9746658384850061,0
meat,fridge,0.8077485472841256,0,1.0558362012813514,5
bakery,fridge,0.8800759098800515,0,0.9978933313505308,6
grain,pantry,0.7354163521780156,0,1.0769789541202786,26
fruit,pantry,0.7168824964333722,0,1.0180271513409105,5
grain,pantry,0.8235981968476518,0,0.9481289627028754,29
bakery,pantry,0.8736749597778152,1,1.0136543708600068,1
vegetable,fridge,0.8178097340076824,1,0.9008003351869405,2
fruit,pantry,0.8733207310482526,0,0.9624794749437439,5
meat,pantry,0.8545253128515355,1,0.9415904680995622,0
fruit,pantry,0.9057121687858227,0,1.030837571120587,6
grain,pantry,0.8948597293196169,0,0.927207716699961,27
dairy,pantry,0.827273710961974,0,0.9580194893522946,1
fruit,fridge,0.8274985721259589,1,0.9662617108646792,3
meat,pantry,0.7422335020036696,0,0.900658645772777,0
vegetable,fridge,0.8539715716289378,0,0.9093533136505667,5
canned,pantry,0.876153738440709,1,0.9622252255955046,158
dairy,pantry,0.8429468192061479,0,0.9444712906383825,1
vegetable,pantry,0.7977122005260997,0,0.9233813477230312,2
fruit,pantry,0.9164945632755207,0,0.9308323312707916,5
grain,pantry,0.7223984933935672,0,1.0671073922760173,27
bakery,pantry,0.9743321109262142,0,1.0366639151025405,3
grain,pantry,0.7061930318637379,0,0.99682350620033,24
meat,pantry,0.9887050400314834,1,1.0817749552473865,0
grain,fridge,0.8387066802803987,0,0.9059105581883238,23
dairy,pantry,0.8238009832010623,0,0.968986987188764,1
grain,fridge,0.7769332052389564,0,1.0646767435008118,24
meat,pantry,0.7030213404496849,1,1.0256577989170643,0
canned,fridge,0.7824370793265399,1,1.0963374868983975,161
fruit,pantry,0.7328199776381001,0,1.088902984657642,5
bakery,pantry,0.8979462528080184,0,0.9339884982149967,3
fruit,pantry,0.7957224916962179,1,1.0943973994391345,3
grain,fridge,0.9301537985210985,1,1.0891069571948147,16
vegetable,fridge,0.7620748562038351,0,0.9747221890147365,5
fruit,fridge,0.9700704572296328,0,1.0965760583377906,9
canned,fridge,0.8568944545317497,0,0.9071688304649121,287
grain,pantry,0.7343518589406944,0,1.0321501109826596,29
bakery,pantry,0.8202535706960437,1,0.9532295608528818,1
meat,pantry,0.7620281572209284,0,0.925892619319064,0
canned,fridge,0.7599056278504537,0,1.0155069849887695,279
grain,pantry,0.8519109212956627,0,0.9612700616370389,32
canned,fridge,0.9015676046909118,0,1.0333650687622302,366
fruit,fridge,0.9734854616510284,0,1.0079962104228841,8
bakery,fridge,0.850648603229096,0,0.9785178801817319,5
meat,fridge,0.9897516325174991,0,0.9363644322629796,5
grain,fridge,0.9824904556220106,0,1.0202500394944354,32
dairy,pantry,0.9595187589953081,0,1.0658461258951104,2
meat,fridge,0.8499931794887255,1,1.0200008937018563,2
dairy,fridge,0.7422711831063951,1,1.022104511154737,3
canned,pantry,0.7653713409446155,0,1.0023674728295537,281
vegetable,fridge,0.8943010008135927,1,0.9776480234656584,3
meat,fridge,0.8265264940852588,0,0.9914916083267092,4
canned,pantry,0.7440404895261988,0,1.0979083514240164,283
dairy,pantry,0.8436981800917931,1,1.049933700421058,0
fruit,pantry,0.7052291636506137,0,0.986111892795999,4
fruit,fridge,0.9201686112698779,0,0.9914592799909041,7
vegetable,pantry,0.7220743883469072,1,0.9999264015499485,1
meat,pantry,0.8887340859736357,1,1.0318628388757627,0
meat,pantry,0.9379030922876799,0,0.993191646843103,0
meat,fridge,0.7397931623361896,1,1.0372358236878487,2
canned,pantry,0.8555916071998038,0,0.9658375613295697,329
bakery,fridge,0.9337202543078409,0,0.9821279264042249,7
bakery,fridge,0.7781900364271004,0,1.0728106249407696,6
vegetable,pantry,0.7488749779004857,0,0.9657811309403086,2
meat,fridge,0.801045733290237,0,1.0928873466350004,5
canned,fridge,0.8664097529749947,0,0.9345009893969787,310
fruit,pantry,0.8725838784564249,0,0.9483359631414345,5
dairy,fridge,0.7392629000373061,0,0.9927359501509816,6
canned,pantry,0.8372706543021915,0,1.059481745211074,338
bakery,fridge,0.7804846586618464,0,1.0463150955256668,5
bakery,fridge,0.9526072654194853,1,0.934893203522878,3
fruit,pantry,0.7940725396192092,0,0.9473370051935674,5
fruit,pantry,0.9516113573601579,0,1.0150525978101677,6
dairy,fridge,0.8285693837805376,0,0.9590329490597407,7
fruit,fridge,0.917975729747936,1,0.9844650648959208,4
vegetable,pantry,0.8530180685632431,0,0.9973188350974058,3
dairy,fridge,0.8865887872392929,0,1.018849201070081,7
fruit,fridge,0.8186069532584149,0,0.9502102648878531,7
grain,fridge,0.9304620303422472,0,0.9326280287109919,27
canned,fridge,0.8275568150720974,0,0.9797126775588053,275
fruit,pantry,0.8372384939757466,0,0.9164052449711201,5
vegetable,pantry,0.8553036004692871,1,1.0053530342181825,1
meat,pantry,0.949547235515795,0,1.067921031846995,0
fruit,pantry,0.8978136785804395,1,0.9237951318865437,2
bakery,pantry,0.804748115969725,1,0.9225461064259058,1
bakery,pantry,0.9010958901944628,1,0.9160435597734704,1
bakery,fridge,0.8927279719025731,1,1.0695722579523805,3
meat,pantry,0.9793057827639113,1,0.9161409789856326,0
bakery,fridge,0.952424930807605,0,1.0966924070768806,8
grain,fridge,0.8942340771253744,0,0.9716662588092236,27
fruit,fridge,0.802452133205213,0,0.9657524318284955,7
bakery,pantry,0.9338729346583808,1,0.9183263504194099,1
dairy,fridge,0.8725624879188403,0,1.0171282425276835,8
meat,pantry,0.9955809964302704,0,1.0171764424705585,0
grain,fridge,0.7742518385709412,0,0.9987611654580286,22
dairy,fridge,0.7238967522792661,1,0.9622040294431768,2
dairy,pantry,0.7209675435663843,1,0.9737161780130843,0
dairy,fridge,0.8920091165055041,0,0.9641006787347477,7
dairy,fridge,0.9817780686734572,0,0.9852292816561005,8
fruit,fridge,0.7005795742874515,0,0.9683576210962452,6
bakery,fridge,0.9177313140873332,0,1.03510346397305,6
canned,pantry,0.8971195547598836,0,0.959157294469454,333
fruit,fridge,0.9196912576658397,0,0.9701676462988909,8
fruit,fridge,0.8066216220287007,1,0.9870919769578297,3
grain,pantry,0.9461489333973565,0,0.9007923668541801,33
grain,fridge,0.7134120794256585,0,0.9984165148441785,20
bakery,fridge,0.9266293301866083,1,0.951163960638587,3
canned,fridge,0.7801215824047263,0,0.9112300908049036,270
grain,fridge,0.8430513324574215,0,1.082204259752959,28
bakery,pantry,0.9467908814671662,0,0.9644837467773865,3
bakery,fridge,0.781407710557341,1,0.9852170527345409,2
vegetable,pantry,0.755562253493168,0,1.0654686316676485,3
canned,fridge,0.9043939556043652,0,0.933357794150744,319
grain,fridge,0.8600184674520414,1,1.0700617619162682,14
canned,fridge,0.8543211606238553,1,0.9483275896154756,157
fruit,pantry,0.7770308546613739,0,1.0178075783230636,5
fruit,fridge,0.7104640917460082,1,1.0371356760332358,3
canned,fridge,0.823080741499515,1,1.0810027891735552,151
vegetable,pantry,0.7319678441403303,1,1.0215275989368264,1
vegetable,pantry,0.9717967451947607,1,0.9906463602500001,1
canned,pantry,0.7123750970415191,0,1.0144538704683554,267
grain,pantry,0.8294952562553144,0,0.9404164925480408,29
meat,fridge,0.7156736751102484,0,1.0378148668299703,4
vegetable,fridge,0.7286631623694299,0,0.9373761424101111,5
dairy,fridge,0.8976600000766066,1,1.0114495224156514,3
fruit,fridge,0.8941333782922284,1,1.0295207322720978,4
canned,pantry,0.7099156584638319,0,1.079716636081551,277
dairy,fridge,0.700339442536261,0,0.9900379651955229,5
canned,fridge,0.7236454231728352,0,1.0550666453178426,297
bakery,fridge,0.9288996693135827,0,0.9335060976608553,6
fruit,fridge,0.8753729418254521,1,0.931239295746765,3
fruit,pantry,0.7114354735565475,0,1.004959602743986,5
vegetable,fridge,0.8464291047618482,0,1.0192681530220207,6
vegetable,fridge,0.9136088071163354,0,1.0264682081465817,7
dairy,fridge,0.9606854183802419,0,1.0491348084047558,9
bakery,pantry,0.9802109471977032,1,0.9589862975522421,1
canned,pantry,0.79823216888622,0,1.0245215443704911,277
bakery,fridge,0.7407497285239797,1,0.9376278241612646,2
fruit,fridge,0.7710777762194342,0,0.9437995418109125,6
dairy,fridge,0.9328514476120671,0,0.9134617776747763,6
meat,pantry,0.9914452645126932,0,1.049400117227746,0
dairy,fridge,0.8399180852081142,1,1.0013985940771168,3
grain,fridge,0.7916059640643369,0,0.9476371411199125,22
dairy,fridge,0.8287571745880103,0,1.0112475451400582,7
bakery,pantry,0.7914439433935397,0,0.9708480397267576,2
grain,fridge,0.7769462569621463,0,1.0674419820578538,23
grain,fridge,0.8781252257221539,0,1.0056295761590728,27
grain,pantry,0.7047207941120632,0,0.9059621445707653,20
meat,pantry,0.7778656745994964,0,1.097019057267948,0
dairy,fridge,0.8984146233534966,0,0.9148597076471868,6
bakery,pantry,0.7096188088920414,0,1.039191637780014,2
dairy,fridge,0.7249605449526805,0,0.9874511678405221,6
meat,pantry,0.7880188434357354,1,0.9498635613040193,0
fruit,pantry,0.9633414395826955,0,1.0352916468925806,6
vegetable,fridge,0.9294658480495889,1,0.9251794707409974,3
bakery,fridge,0.706646988824873,0,1.0716493396912985,5
bakery,fridge,0.8505138450065476,1,0.9501223971826265,2
dairy,pantry,0.782406248196225,0,0.9722907316767935,1
vegetable,fridge,0.8945936977186189,0,1.0265287272608392,6
canned,fridge,0.9164661647780383,1,0.9002058631130734,149
canned,fridge,0.9588587731387848,1,0.9945497228777734,185
meat,fridge,0.8426248711312042,1,1.0788497843003344,2
canned,fridge,0.9983350265636753,1,1.0360831282547274,171
bakery,pantry,0.9939958321861327,0,0.977580072987727,3
canned,fridge,0.96465001734131,0,1.0320848856288705,329
fruit,fridge,0.8724608485474212,0,1.087313884980668,8
fruit,pantry,0.8194019312511445,1,0.9375610633671967,2
fruit,fridge,0.8093158930419354,0,1.0063616017677335,7
canned,fridge,0.7036374250263234,1,0.9469475162426191,117
meat,fridge,0.77475234917271,0,1.070844927834141,4
grain,fridge,0.9156424704847493,0,1.0442100503203127,27
grain,fridge,0.88108962996792,0,1.0602151840498988,27
vegetable,pantry,0.97492665675026,0,1.0886023704986334,4
grain,pantry,0.7150066800749674,1,0.9464617552764364,12
grain,pantry,0.7465829809531992,0,0.9097438343031496,22
fruit,fridge,0.936773136805639,1,0.9581807440337853,4
fruit,pantry,0.8075522893586001,1,0.9798278617256541,2
canned,fridge,0.7355036001153633,0,1.0250319613345733,260
vegetable,fridge,0.9989351515300268,1,1.0595409124951423,3
dairy,fridge,0.9361750908008089,0,0.9699606576093767,7
bakery,pantry,0.8226223110274368,0,0.9946993973473859,2
vegetable,pantry,0.9470042430838421,0,1.0570934531972385,4
vegetable,pantry,0.904181161035746,0,0.9450657452657552,3
meat,fridge,0.9369924278709499,0,0.9434263855876864,5
canned,pantry,0.944561913269695,1,1.0178465979660067,169
meat,fridge,0.7254186049870953,0,0.9872113661035734,4
vegetable,pantry,0.8868918663064287,0,1.0897793606070871,3
vegetable,pantry,0.7020356658930482,0,0.9714061085969157,2
vegetable,fridge,0.7130368738903512,0,1.0519111207013667,5
grain,fridge,0.9711940027167523,1,1.0166185486928072,14
bakery,pantry,0.8582691164070416,1,0.9109152183899353,1
bakery,pantry,0.9207705957605574,0,0.9168771096018897,3
meat,pantry,0.9515502971329438,1,0.9406312976379981,0
vegetable,fridge,0.9848760302693755,0,0.9286305245698052,7
bakery,fridge,0.9608058543768387,0,0.9658742979288886,5
fruit,pantry,0.8449934346091882,0,1.015797783199738,6
